id,name,smiles
ABrjHT,"S-hexyl-1,1,3,3-tetramethylthiouronium bis(trifluoromethylsulfonyl)imide",CCCCCCSC(N(C)C)=[N+](C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABrjrg,tetraheptylammonium tetrafluoroborate,CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC.F[B-](F)(F)F
ABrjyO,"N-(2-(2-(dimethylamino)ethoxy)ethyl)-N,N-dimethylbutan-1-aminium bis((trifluoromethyl)sulfonyl)amide",CCCC[N+](C)(C)CCOCCN(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABrkZG,"(S)-1,5-diisopropoxy-1,5-dioxopentan-2-aminium dodecyl sulfate",CC(C)OC(=O)CC[C@H]([NH3+])C(=O)OC(C)C.CCCCCCCCCCCCOS(=O)(=O)[O-]
ABrmLN,trioctylammonium octanoate,CCCCCCCC(=O)[O-].CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC
ABrmUQ,tetrahexylammonium octanoate,CCCCCCCC(=O)[O-].CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC
ABrsMD,"N-[(heptyloxy)methyl]-2-hydroxy-N,N-dimethylethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCCCOC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABrsSb,"2-(acetyloxy)-N-(butoxymethyl)-N,N-dimethylethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCOC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABrsUU,triethyl(4-vinylbenzyl)ammonium bis(trifluoromethanesulfonyl)amide,C=Cc1ccc(C[N+](CC)(CC)CC)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABrsgp,4-methyl-4-(4'-vinylbenzyl)morpholinium bis(trifluoromethanesulfonyl)amide,C=Cc1ccc(C[N+]2(C)CCOCC2)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABsCJT,3-methyl-1-tetradecyl-2-(thiazol-4-yl)benzimidazolium tetrafluoroborate,CCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.F[B-](F)(F)F
ABsCWg,1-(4-sulfobutyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Cn1cc[n+](CCCCS(=O)(=O)O)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABsFya,"N-benzyl-N,N-dimethyltetradecan-1-aminium 4-hydroxy-3-methoxybenzoate",CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.COc1cc(C(=O)[O-])ccc1O
ABsGoB,trioctylammonium 5-carboxypentanoate,C(=O)(O)CCCCC(=O)[O-].C(CCCCCCC)[NH+](CCCCCCCC)CCCCCCCC
ABsNAH,"3,5-dimethyl-1-octylpyridinium bis(trifluoromethylsulfonyl)amide",CCCCCCCC[n+]1cc(C)cc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABsNTz,"2,3-dimethyl-1-octylpyridinium bis(trifluoromethylsulfonyl)amide",CCCCCCCC[n+]1cccc(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABsNls,1-decylpyridinium bis(trifluoromethylsulfonyl)imide,CCCCCCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABsNqH,1-ethyl-2-octylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,CCCCCCCCc1cccc[n+]1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABsNur,"1-hexyl-2-ethyl-3,5-dimethylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCC[n+]1cc(C)cc(C)c1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABsOVb,tris(2-hydroxypropyl)ammonium succinate,CC(O)C[NH+](CC(C)O)CC(C)O.CC(O)C[NH+](CC(C)O)CC(C)O.O=C([O-])CCC(=O)[O-]
ABsPfl,methyltrioctylphosphonium levulinate,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC
ABsPsJ,"N-adamantyl-N,N-dimethyl-N-decylammonium bis(fluorosulfonyl)amide",CCCCCCCCCC[N+](C)(C)C12CC3CC(CC(C3)C1)C2.O=S(=O)(F)[N-]S(=O)(=O)F
ABsPur,"tetrabutylammonium 3-((1,3-dihydroxy-2-(hydroxymethyl)propan-2-yl)amino)-2-hydroxypropanesulfonate",CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CNC(CO)(CO)CO
ABsQxU,tributyl(ethyl)phosphonium heptadecanoate,CCCCCCCCCCCCCCCCC(=O)[O-].CCCC[P+](CC)(CCCC)CCCC
ABsXgl,"1-hexyl-3-methyl-4-(dimethylamino)pyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCC[n+]1ccc(N(C)C)c(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABsgyz,L-phenylalanine tert-butyl ester bis(trifluoromethylsulfonyl)amide,CC(C)(C)OC(=O)[C@@H]([NH3+])Cc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABshRP,"1-dodecyl-1-methylpiperidinium 2-(2,4-dichlorophenoxy)propionate",CC(Oc1ccc(Cl)cc1Cl)C(=O)[O-].CCCCCCCCCCCC[N+]1(C)CCCCC1
ABshfs,trihexylpentylphosphonium hexafluorophosphate,CCCCCC[P+](CCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F
ABsjCK,1-hexadecyl-3-methyl-2-(thiazol-4-yl)benzimidazolium nitrate,CCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.O=[N+]([O-])[O-]
ABsqSA,3-methyl-1-(naphthalen-2-ylmethyl)-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,C[n+]1ccn(Cc2ccc3ccccc3c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABsrrg,1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,CCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABstNw,1-hexadecyl-1-methylpiperidinium acetylsalicylate,CC(=O)Oc1ccccc1C(=O)[O-].CCCCCCCCCCCCCCCC[N+]1(C)CCCCC1
ABstOI,N-dodecylpyridinium ((4-acetamidophenyl)sulfonyl)(acetyl)amide,C(C)(=O)NC1=CC=C(C=C1)S(=O)(=O)[N-]C(C)=O.C(CCCCCCCCCCC)[N+]1=CC=CC=C1
ABtAQO,D-raffinose,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
ABtAhY,1-(2-cyanoethyl)-3[2-(2-methoxyethoxy)ethyl]imidazolium bis((trifluoromethyl)sulfonyl)imide,COCCOCCn1cc[n+](CCC#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABtBdP,bis(diethylamino)(dimethylamino)cyclopropenium bis(trifluoromethanesulfonyl)amide,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.c(N(CC)CC)1c(N(CC)CC)[c+]1N(C)C
ABtBdY,bis(dimethylamino)dipropylaminocyclopropenium bis(trifluoromethanesulfonyl)amide,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.c(N(C)C)1c(N(C)C)[c+]1N(CCC)CCC
ABtBlu,"1-decyl-4-methyl-1H-1,2,4-triazol-4-ium bis((trifluoromethyl)sulfonyl)amide",CCCCCCCCCCn1c[n+](C)cn1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABtBqF,1-octylquinuclidinium bis((trifluoromethyl)sulfonyl)amide,CCCCCCCC[N+]12CCC(CC1)CC2.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABtEqW,"N-decyl-N,N-dimethyldecan-1-aminium N-cyclohexylsulfamate",CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.O=S(=O)([O-])NC1CCCCC1
ABtJAu,"1-methyl-3-propyl-1H-imidazolium 1,1,2,2,2-pentafluoro-N-[(1,1,2,2,2-pentafluoroethyl)sulfonyl]ethanesulfonimidate",CCCn1cc[n+](C)c1.O=S(=O)(N=S(=O)([O-])C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
ABtJKc,1-isopropyl-3-methylimidazolium bis(pentafluoroethylsulfonyl)imide,CC(C)[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
ABtJmw,"1-ethyl-2,3-dimethylimidazolium bis[(pentafluoroethyl)sulfonyl]imide",CC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
ABtMrb,1-decyl-3-methyl-2-(thiazol-4-yl)benzimidazolium trifluoromethanesulfonate,CCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.O=S(=O)([O-])C(F)(F)F
ABtRNq,"1,1'-(dodecane-1,12-diyl)bis(3-methyl-1H-imidazolium) tetrafluoroborate",Cn1cc[n+](CCCCCCCCCCCC[n+]2ccn(C)c2)c1.F[B-](F)(F)F.F[B-](F)(F)F
ABtUYt,1-(2-(2-(2-methoxyethoxy)ethoxy)ethyl)pyridinium bis(trifluoromethylsulfonyl)amide,COCCOCCOCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABtVEE,1-decyl-1-methylpyrrolidinium bis(trifluoromethylsulfonyl)amide,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABtVlE,1-ethyl-1-octylpiperidinium bis((trifluoromethyl)sulfonyl)amide,CCCCCCCC[N+]1(CC)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABtWLn,"1,1'-(3,6,9,12-tetraoxatetradecane-1,14-diyl)bis(1-methylpyrrolidin-1-ium) dicyanamide",C[N+]1(CCOCCOCCOCCOCC[N+]2(C)CCCC2)CCCC1.N#C[N-]C#N.N#C[N-]C#N
ABtgKh,tributyl(hexadecyl)phosphonium bromide,CCCCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.[Br-]
ABtiCO,tetrabutylammonium dodecyl sulfate,CCCCCCCCCCCCOS(=O)(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC
ABtnYW,1-methyl-1-propylpyrrolidin-1-ium bis((perfluoroethyl)sulfonyl)amide,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
ABtpBu,dodecyltrimethylammonium bis(trifluoromethylsulfonyl)imide,CCCCCCCCCCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABtpRf,(cyanomethyl)triphenylphosphonium 2-acrylamido-2-methylpropanesulfonate,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].N#CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1
ABtpcn,"N,N-dimethyl-N-propyldecanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCCCCCC[N+](C)(C)CCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABtpxl,"N-isopropyl-N,N-dimethyldecan-1-aminium bis((trifluoromethyl)sulfonyl)amide",CCCCCCCCCC[N+](C)(C)C(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABtpyW,ethylheptyl-di-(1-methylethyl)ammonium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCC[N+](CC)(C(C)C)C(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABtqNE,"N-(2-hydroxy-3-(tetradecyloxy)propyl)-N,N-dimethyloctan-1-aminium bromide",CCCCCCCCCCCCCCOCC(O)C[N+](C)(C)CCCCCCCC.[Br-]
ABtsRM,tetrabutylphosphonium dodecane-1-sulfonate,C(CCCCCCCCCCC)S(=O)(=O)[O-].C(CCC)[P+](CCCC)(CCCC)CCCC
ABtxbt,"1-methyl-3-(3,3,4,4,4-pentafluorobutyl)-1H-imidazolium bis((trifluoromethyl)sulfonyl)imide",C[n+]1ccn(CCC(F)(F)C(F)(F)F)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABtyaC,1-[(4-methylphenyl)methyl]-3-butylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCn1cc[n+](Cc2ccc(C)cc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABtyue,1-(2-(2-(2-methoxyethoxy)ethoxy)ethyl)-3-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,COCCOCCOCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABtzGI,1-decyltetrahydrothiophenium bis(trifluoromethylsulfonyl)imide,CCCCCCCCCC[S+]1CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABuAum,diheptyldihexylammonium iodide,CCCCCCC[N+](CCCCCC)(CCCCCC)CCCCCCC.[I-]
ABuGLg,tetraphenylarsonium iodide,[I-].c1ccc([As+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1
ABuGZK,"3,3'-(butane-1,4-diyl)bis(1-methyl-1H-imidazolium) hexafluorophosphate(V)",C[n+]1ccn(CCCCn2cc[n+](C)c2)c1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F
ABuGqR,"N,N,N-triheptylheptan-1-aminium perchlorate",CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC.[O-]Cl(=O)(=O)=O
ABuISo,tetraethyammonium bis[(pentafluoroethyl)sulfonyl]imide,CC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
ABuJUW,"1-hexyl-1',2,2',3,3',4,4',5-octamethylferrocenium tetracyanoethylenide",CCCCCC[c-]1c(C)c(C)c(C)c1C.Cc1[cH-]c(C)c(C)c1C.N#C[C](C#N)[C-](C#N)C#N.[Fe+3]
ABuSIi,1-benzyl-3-(propoxymethyl)-1H-imidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCOCn1cc[n+](Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABuSgv,1-butyl-3-(4-methoxyphenyl)imidazolium bis(trifluoromethylsulfonyl)imide,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C1=CC=C(C=C1)OC
ABuSpW,1-butyl-3-(2-methoxyphenyl)imidazolium bis(trifluoromethylsulfonyl)imide,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C1=C(C=CC=C1)OC
ABuTJe,ethyltributylphosphonium bis(trifluoromethanesulfonyl)imide,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)[P+](CCCC)(CCCC)CCCC
ABuTny,triethyloctylphosphonium bis(trifluoromethylsulfonyl)imide,CCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABucty,"2-(acetyloxy)-N,N-dimethyl-N-[(pentyloxy)methyl]ethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCOC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABudhe,"2-hydroxy-N,N-dimethyl-N-[(octyloxy)methyl]ethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCCCCOC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABumhy,L-tryptophan ethyl ester bis(trifluoromethylsulfonyl)imide,CCOC(=O)[C@@H]([NH3+])Cc1c[nH]c2ccccc12.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABunkY,(methoxymethyl)triphenylphosphonium 2-acrylamido-2-methylpropanesulfonate,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].COC[P+](c1ccccc1)(c1ccccc1)c1ccccc1
ABuxHh,1-decyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABuxHs,5-ethyl-2-methyl-1-octylpyridinium bis(trifluoromethylsulfonyl)amide,CCCCCCCC[n+]1cc(CC)ccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABuxah,1-ethyl-2-nonylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,CCCCCCCCCc1cccc[n+]1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABuxar,"1-butyl-3,5-dimethyl-2-pentylpyridinium bis(trifluoromethylsulfonyl)imide",CCCCCc1c(C)cc(C)c[n+]1CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABuxfe,tributyl(hexadecyl)phosphonium tetrafluoroborate,CCCCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.F[B-](F)(F)F
ABuxwU,"2,3,5-trimethyl-1-octylpyridinium bis(trifluoromethylsulfonyl)amide",CCCCCCCC[n+]1cc(C)cc(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABvAUm,trioctylphosphonium octanoate,CCCCCCCC(=O)[O-].CCCCCCCC[PH+](CCCCCCCC)CCCCCCCC
ABvGlh,"tributyl(1H,1H,2H,2H-perfluorohexyl)phosphonium dicyanamide",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[P+](CCCC)(CCCC)CCCC.[N-](C#N)C#N
ABvNEr,1-(2-((2-fluoro-4-iodophenyl)amino)-2-oxoethyl)-3-methylpyridin-1-ium hexafluorophosphate,Cc1ccc[n+](CC(=O)Nc2ccc(I)cc2F)c1.F[P-](F)(F)(F)(F)F
ABvNnc,1-(2-((2-fluoro-4-iodophenyl)amino)-2-oxoethyl)-4-methylpyridin-1-ium hexafluorophosphate,Cc1cc[n+](CC(=O)Nc2ccc(I)cc2F)cc1.F[P-](F)(F)(F)(F)F
ABvQCP,1-butylnicotinic acid butyl ester bis[(trifluoromethyl)sulfonyl]imide,CCCCOC(=O)c1ccc[n+](CCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABvRth,"N-adamantyl-N,N-dimethyl-N-butylammonium bis(trifluoromethylsulfonyl)imide",CCCC[N+](C)(C)C12CC3CC(CC(C3)C1)C2.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABvSGj,tetrahexylphosphonium hexafluorophosphate,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F
ABvSsT,tris(2-hydroxypropyl)ammonium malate,CC(O)C[NH+](CC(C)O)CC(C)O.CC(O)C[NH+](CC(C)O)CC(C)O.O=C([O-])CC(O)C(=O)[O-]
ABvTQK,"(3,6,9,12-tetraoxatetradecane-1,14-diyl)bis(diethylsulfonium) dicyanamide",CC[S+](CC)CCOCCOCCOCCOCC[S+](CC)CC.N#C[N-]C#N.N#C[N-]C#N
ABvYTQ,(2-hydroxyethyl)trimethylammonium perfluorooctanoate,C[N+](C)(C)CCO.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
ABvbLu,3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCC[n+]1cc[nH]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABvbre,3-methyl-1-undecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABvbtx,"1,3-dihexyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide",CCCCCCn1cc[n+](CCCCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABvdYU,"tetrabutylphosphonium 3-((1,3-dihydroxy-2-(hydroxymethyl)propan-2-yl)amino)-2-hydroxypropanesulfonate",CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CNC(CO)(CO)CO
ABvdsz,methyltrioctylammonium triflate,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([O-])C(F)(F)F
ABvkEI,"3,3'-(butane-1,4-diyl)bis(1-methyl-1H-imidazol-3-ium) trifluoromethanesulfonate",Cn1cc[n+](CCCC[n+]2ccn(C)c2)c1.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F
ABvlDB,bis(dimethylamino)(hexylmethylamino)cyclopropenium bis(trifluoromethanesulfonyl)amide,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.c(N(C)C)1c(N(C)C)[c+]1N(CCCCCC)C
ABvoks,didodecyltetramethylguanidinium dicyanamide,CCCCCCCCCCCC[N+](CCCCCCCCCCCC)=C(N(C)C)N(C)C.N#C[N-]C#N
ABvtRE,trihexyl(tetradecyl)phosphonium chloride,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Cl-]
ABvtSM,1-tert-butyl-3-methylimidazolium bis(pentafluoroethylsulfonyl)imide,Cn1cc[n+](C(C)(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
ABvtlG,1-butyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
ABvvES,3-ethyl-1-octyloxymethylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCCCCOC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABvwan,tributylmethylammonium tetraphenylborate,CCCC[N+](C)(CCCC)CCCC.c1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1
ABvyrm,trioctylammonium phthalate,C(C=1C(C(=O)O)=CC=CC1)(=O)[O-].C(CCCCCCC)[NH+](CCCCCCCC)CCCCCCCC
ABvzKe,1-butyl-3-methylimidazolium triiodide,CCCC[n+]1ccn(C)c1.I[I-]I
ABwOQU,1-butyl-3-(2-(2-ethoxyethoxy)ethyl)imidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(CCOCCOCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABwQUQ,lead(2+) nonanoate,CCCCCCCCC(=O)[O-].CCCCCCCCC(=O)[O-].[Pb+2]
ABwSIk,"2-(docosyloxy)-N,N,N-trimethyl-2-oxoethan-1-aminium methanesulfonate",CCCCCCCCCCCCCCCCCCCCCCOC(=O)C[N+](C)(C)C.CS(=O)(=O)[O-]
ABwSIz,methyl(trioctyl)ammonium thiosalicylate,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=C([O-])c1ccccc1S
ABwYOR,1-butyl-1-methylpyrrolidinium bis((perfluoroethyl)sulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
ABwYQZ,1-decyl-3-methylimidazolium perfluorobutylsulfonate,CCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
ABwZJz,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABwZVu,1-octylquinolinium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABwZoY,N-decyl-N-methylmorpholinium bis(trifluoromethanesulfonyl)-imide,CCCCCCCCCC[N+]1(C)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABwaEL,"N,N,N-triethyl-1-decanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABwaLZ,tetrabutylammonium bis[(trifluoromethyl)sulfonyl]imide,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABwiQc,"1-(2-(2-(2-methoxyethoxy)ethoxy)ethyl)-2,3-dimethyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide",COCCOCCOCCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABwmun,"tributyl(octadecyl)phosphonium 1,2,3-triazolide",CCCCCCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.c1c[n-]nn1
ABwrSG,"1-ethyl-3-methyl-2,3-dihydro-1H-imidazol-1-ium tris[(trifluoromethyl)sulfonyl]methanide",CC[n+]1ccn(C)c1.O=S(=O)([C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)C(F)(F)F
ABxDQt,"S-octyl-1,1,3,3-tetramethylthiouronium bis(trifluoromethylsulfonyl)imide",CCCCCCCCSC(N(C)C)=[N+](C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABxFec,"(S)-1,5-diisobutoxy-1,5-dioxopentan-2-aminium dodecyl sulfate",CC(C)COC(=O)CC[C@H]([NH3+])C(=O)OCC(C)C.CCCCCCCCCCCCOS(=O)(=O)[O-]
ABxHEV,tetrabutylammonium stearate,C(CCCCCCCCCCCCCCCCC)(=O)[O-].C(CCC)[N+](CCCC)(CCCC)CCCC
ABxKKq,"1,1'-(oxybis(ethane-2,1-diyl))bis(3-methylimidazolium) hexafluorophosphate",Cn1cc[n+](CCOCC[n+]2ccn(C)c2)c1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F
ABxLIj,1-butyl-3-methylimidazolium ferrocenylsulfonyl(trifluoromethylsulfonyl)imide,CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)c1ccc[cH-]1.[Fe+2].c1cc[cH-]c1
